loan_id,customer_id,loan_status,application_time,current_loan_amount,term,tax_liens,purpose,no_of_properties,home_ownership,annual_income,years_in_current_job,months_since_last_delinquent,no_of_cars,no_of_children,credit_score,monthly_debt,years_of_credit_history,no_of_open_accounts,no_of_credit_problems,current_credit_balance,max_open_credit,bankruptcies,month_since_last_delinquent
d59e587c-1ec0-46b0-b347-798ff29ef488,d2fa5770-1c94-4f73-baaa-6a109958a89e,loan given,2015-02-02 11:46:00,30450.0,long term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,,
fd185513-727f-4615-97e6-addbb021cc93,3b8bdea2-b0e6-437a-9d80-c19eb2a02f10,loan given,2015-12-23 14:13:00,29934.0,short term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,,
968f92a7-2166-47f3-80a7-fa214f675824,b5fb9e10-0f63-41c4-96e7-6b36e40f76b9,loan given,2015-01-27 10:25:00,7255.0,short term,0.0,debt consolidation,2.0,home mortgage,63479.0,10+ years,55.0,1.0,0.0,735.0,767.04,27.0,9.0,2.0,2815.0,5745,2.0,
8335bfb4-6e7f-412b-9c82-d0fc14767690,8c394d2a-ac0b-4734-90f8-fefd88a169c1,loan given,2015-12-03 12:41:00,5831.0,short term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,,
76bfa54d-f59e-4e9d-92ce-283c3da2acab,5b701311-e6e5-4548-9547-df66056859d6,loan given,2015-09-07 14:54:00,21221.0,short term,0.0,debt consolidation,2.0,rent,101050.0,8 years,,2.0,0.0,746.0,968.39,34.0,7.0,0.0,31250.0,61759,0.0,
ee30165f-027d-49aa-90bc-baeac44aaf53,7ec78d4c-0286-4b57-9809-e5c1519adcbf,loan given,2015-04-02 12:11:00,12283.0,short term,0.0,other,2.0,,,,,,,,,,,,,,,
77b1a86e-67ee-4c36-9acb-7880decf1fe4,a03894c7-d981-41ae-a19a-7fa3b8299fe8,loan given,2015-03-29 14:07:00,99999999.0,short term,0.0,debt consolidation,0.0,rent,54807.0,10+ years,,5.0,1.0,731.0,217.4,13.0,10.0,1.0,3464.0,19242,1.0,
9a859803-d20b-4071-a171-c9bd14060518,99e0d392-c663-4e70-97c4-5b53634d7c0b,loan given,2015-10-11 13:47:00,24274.0,short term,0.0,debt consolidation,4.0,rent,151710.0,10+ years,,2.0,3.0,736.0,1491.82,16.0,9.0,0.0,29724.0,55147,0.0,
84f0f7f9-cb73-41cd-af0a-fbac391bfc61,ea77ef60-bf49-48f1-b44f-438eed91b4f3,loan given,2015-10-29 11:09:00,34895.0,long term,0.0,debt consolidation,4.0,home mortgage,179460.0,4 years,,3.0,0.0,727.0,3768.66,37.0,11.0,0.0,76735.0,86805,0.0,
706b8463-715a-4103-9657-ef4de98a772d,179d74fc-9ec8-4342-bbb4-d8878b6d0b49,loan given,2015-10-04 13:29:00,7112.0,short term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,,
0456b915-ddb6-4662-9c4f-94a683c997d1,2bbe1fa2-9e7e-4774-88c0-617248d40399,loan refused,2015-09-18 14:30:00,14823.0,short term,0.0,debt consolidation,0.0,home mortgage,53363.0,5 years,34.0,2.0,0.0,699.0,698.16,32.0,8.0,0.0,24025.0,30144,0.0,
b4f59786-2923-4f37-aa16-159b2de0b8db,b0a5b15c-ab33-401c-bc6f-15ce795c8dee,loan given,2015-07-09 13:52:00,9787.0,short term,0.0,debt consolidation,3.0,rent,44042.0,2 years,20.0,5.0,0.0,740.0,961.57,9.0,9.0,0.0,7826.0,11053,0.0,
cf83edef-c5c0-4ad7-8ef9-f381f80f1ebb,d1c27e20-2fc2-465b-9398-60cf99d4af1d,loan given,2015-09-05 10:22:00,6940.0,short term,0.0,debt consolidation,3.0,,,,,,,,,,,,,,,
5cac967b-d131-487a-9bd5-8152c252917e,1755c155-80d7-4b1b-8de6-90e9f01a8672,loan given,2015-08-10 13:01:00,7301.0,short term,0.0,debt consolidation,2.0,rent,40560.0,3 years,43.0,5.0,3.0,739.0,446.16,22.0,6.0,0.0,9237.0,10343,0.0,
eb09e825-3e54-4830-a6ee-f44e199614b1,11c6aca5-4c3c-4885-b488-58c72cb9bdfc,loan given,2015-04-20 13:37:00,99999999.0,short term,0.0,other,4.0,rent,21448.0,,14.0,2.0,1.0,735.0,411.09,27.0,12.0,1.0,8311.0,27250,0.0,
c9165a3d-469c-4df0-8654-3b0bc4cf8ffd,8ec75608-de49-4beb-86d3-1548a15a185c,loan given,2015-06-08 10:12:00,14720.0,long term,0.0,debt consolidation,3.0,,,,,,,,,,,,,,,
6618ff8d-8819-4e54-815a-c41c33438a0e,07606d80-8ae3-4773-a13a-aa3e35c91172,loan given,2015-01-01 11:54:00,19952.0,short term,0.0,other,3.0,home mortgage,119712.0,4 years,9.0,4.0,2.0,738.0,1177.17,10.0,12.0,0.0,16099.0,35936,0.0,
000a4e53-0c08-4fce-a0c2-f634c3b77013,f245b790-562e-4aa1-bbc9-0acb030818ba,loan given,2015-07-03 11:43:00,25543.0,short term,0.0,debt consolidation,4.0,rent,,10+ years,,2.0,1.0,,1484.87,25.0,12.0,0.0,17008.0,33025,0.0,
eee56da7-977e-4704-aaf2-a8841f80de15,e8e95161-5156-4744-81f3-344a5682dbec,loan given,2015-03-30 13:36:00,8242.0,short term,0.0,other,3.0,rent,22956.0,,,5.0,0.0,731.0,88.18,13.0,3.0,0.0,2882.0,24845,0.0,
bd6c1451-16ec-43a3-a771-76c04d98af61,1f63e555-6173-4c55-b3e3-0ab7f6cfda1d,loan given,2015-06-30 13:33:00,5093.0,short term,0.0,debt consolidation,3.0,,,,,,,,,,,,,,,
8395a0f8-d9a7-49a5-ba0d-a2f61b59f563,afed1f55-fc27-48bd-a8da-04478c263c06,loan given,2015-05-06 13:50:00,99999999.0,short term,0.0,other,3.0,,,,,,,,,,,,,,,
2fdde974-35aa-4e1d-a5c3-400c9c39bf56,4835b493-e440-40b3-b052-217cbcd7ba97,loan given,2015-11-20 10:47:00,99999999.0,long term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,,
72ff9fcd-7c86-4180-b4ee-1a2a63e2780c,b15a085e-3c89-42fc-8a16-591515d44372,loan given,2015-03-30 14:07:00,2395.0,short term,0.0,other,0.0,,,,,,,,,,,,,,,
912dcee1-4fe7-4294-ad53-ce12a3fbdefe,6b261edb-5c60-409a-8af1-06f84f841da1,loan given,2015-06-14 12:35:00,99999999.0,short term,0.0,debt consolidation,0.0,rent,50551.0,,,5.0,1.0,730.0,897.28,14.0,11.0,1.0,4994.0,13795,0.0,
ddf19ef3-b106-4dd4-a1ff-79040f658c05,be083c28-9a80-4e72-8e31-f50dbd5bf54b,loan given,2015-10-22 14:35:00,10753.0,short term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,,
c2eaf34b-31b1-4676-837e-5bcefccc4614,f22f341f-bd3d-4cfe-8881-013987cdc354,loan given,2015-11-26 11:02:00,99999999.0,short term,0.0,medical bills,2.0,rent,120972.0,1 year,34.0,4.0,3.0,733.0,223.8,17.0,4.0,0.0,5889.0,9423,0.0,
5aadf653-94fb-4fc1-8dd8-7250c0338b78,81a8641d-2e48-4aad-ad24-bc478831936f,loan given,2015-11-09 11:25:00,10973.0,short term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,,
09c7385f-88eb-4f13-b9c2-395bf6b729f3,8beabd08-36e8-4331-9712-8c23c2eb0b8e,loan given,2015-08-29 12:40:00,20443.0,long term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,,
fdc1b739-5120-4fd1-830b-82dbf1a8f866,140058ab-11ab-4cbc-91cd-975b3dd58460,loan refused,2015-03-14 10:52:00,24296.0,long term,0.0,home improvements,4.0,home mortgage,66008.0,4 years,2.0,1.0,3.0,695.0,902.1,12.0,14.0,0.0,4613.0,15854,0.0,
79e655e9-8c88-4c3f-af84-9993fdfef991,92bfc818-140b-48fe-af01-5af566d70f87,loan given,2015-11-23 10:18:00,19104.0,short term,0.0,debt consolidation,1.0,rent,60090.0,2 years,,5.0,1.0,733.0,906.36,19.0,9.0,0.0,20497.0,30547,0.0,
b17dc9f3-acbb-47bf-beba-0645040f43d7,79dfc506-3f7a-4ec4-acad-b2f8a4d244a3,loan given,2015-11-05 10:01:00,18430.0,short term,0.0,debt consolidation,2.0,home mortgage,91127.0,10+ years,17.0,0.0,0.0,743.0,604.48,22.0,7.0,0.0,10155.0,11877,0.0,
dae030ba-c844-4a57-bd87-ead19b0baf32,343b8cb8-6140-458f-a621-7eac174ccfe4,loan refused,2015-12-29 13:10:00,1726.0,short term,1.0,debt consolidation,2.0,home mortgage,19728.0,,72.0,3.0,0.0,732.0,146.65,26.0,12.0,3.0,792.0,4527,0.0,
c8523b08-22f3-4d3f-a6a5-81ca9303c168,673efc5a-ca26-4dbf-9f67-373710cce86f,loan refused,2015-03-23 10:06:00,15357.0,short term,0.0,major_purchase,0.0,home mortgage,58357.0,5 years,,1.0,3.0,722.0,1108.78,21.0,8.0,0.0,9152.0,12285,0.0,
c66d50ba-8730-4ee6-9efa-cc9e57a84dfb,2da793ce-c591-4572-ad3b-a2d09fe3e96d,loan given,2015-10-04 14:58:00,20154.0,short term,0.0,small_business,3.0,,,,,,,,,,,,,,,
7d83b1f6-cd92-4259-95ee-327302f38262,1df0c8c0-0298-4449-9db3-c9101be80a9c,loan refused,2015-07-17 14:36:00,25048.0,long term,0.0,debt consolidation,2.0,own home,65124.0,6 years,50.0,2.0,1.0,684.0,1633.52,14.0,8.0,0.0,823.0,5307,0.0,
c72a3a75-a5ee-4cc0-bc35-4babcd6d53e2,1ad6552e-a3c5-4616-8612-2487b2664463,loan given,2015-03-02 14:56:00,99999999.0,short term,0.0,debt consolidation,3.0,own home,74438.0,10+ years,,0.0,3.0,749.0,1538.38,19.0,14.0,0.0,12729.0,50915,0.0,
851dd9c7-6f57-46e6-ba49-12b530bc7bff,baba9cb5-2a12-41b7-9b28-753ce4f92785,loan given,2015-07-13 13:54:00,34853.0,long term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,,
7fef597e-dd7a-4e7e-a1e2-483affd9e642,bd467978-eb54-44b2-8bd6-5ab81527444b,loan given,2015-08-20 14:59:00,5820.0,short term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,,
9d4439be-b4a5-413f-8587-e0d86dd59ab0,1abe2872-3a88-4bb1-b997-d66a73f2aa05,loan given,2015-04-02 11:36:00,13102.0,long term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,,
b620edf0-7112-4ef6-a934-cc17de21f236,8aa84f3b-a3fa-467f-b6af-3c8022f58c4a,loan given,2015-04-15 14:32:00,3924.0,short term,0.0,other,0.0,home mortgage,41206.0,5 years,22.0,5.0,0.0,737.0,31.25,21.0,4.0,0.0,31.0,2415,0.0,
16804b72-d780-4f23-ae60-ef824f7bc614,db16ee62-0bb2-4006-8aed-5b37ef7ca08f,loan given,2015-05-22 11:40:00,34647.0,short term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,,
f4b5ce46-e298-488a-bde5-02118a245553,80996ac8-adc9-4ac5-8a90-a53a3862f738,loan refused,2015-01-28 13:50:00,10463.0,short term,0.0,debt consolidation,2.0,home mortgage,,9 years,,1.0,3.0,,497.52,39.0,10.0,0.0,12173.0,15996,0.0,
e7c31b94-2787-41f7-ab13-992b1b8cb3aa,61a2b81a-93a1-4884-ac6f-fb1da54b4f27,loan refused,2015-03-14 10:48:00,18232.0,long term,0.0,debt consolidation,2.0,home mortgage,52452.0,< 1 year,,3.0,2.0,726.0,629.43,21.0,7.0,0.0,17163.0,31900,0.0,
e114dd8a-351c-49ea-aa4c-073b20ba0d3b,88adbe52-4fcc-4936-91fd-0ab4151e3c58,loan given,2015-05-06 12:16:00,19882.0,long term,0.0,debt consolidation,1.0,home mortgage,159056.0,10+ years,,5.0,0.0,733.0,1142.55,15.0,18.0,0.0,10386.0,18581,0.0,
f0c8c38c-2001-4997-bb0d-5caa609a6317,ec485dc7-72f5-4e19-a8c6-32ff851e278b,loan given,2015-12-12 13:30:00,10023.0,short term,0.0,debt consolidation,1.0,rent,40092.0,7 years,,1.0,0.0,738.0,410.94,14.0,10.0,1.0,4891.0,12737,1.0,
2c635577-ce19-46b8-abea-9e1c1cb5ad11,2ce575a0-39ca-4020-b46d-cb57190d9550,loan given,2015-08-15 13:29:00,1021.0,short term,0.0,debt consolidation,0.0,rent,5107.0,< 1 year,0.0,0.0,0.0,738.0,76.61,12.0,5.0,0.0,982.0,3775,,
355e2f66-8c74-4f38-ab59-56b2f2d66e5c,d9dd683a-d731-4822-9fd8-2a14f2b656bc,loan given,2015-08-10 13:03:00,35767.0,short term,0.0,debt consolidation,4.0,home mortgage,715330.0,9 years,16.0,2.0,3.0,738.0,9060.85,22.0,14.0,0.0,146626.0,493691,0.0,
4dff8786-af8e-4733-ab8a-30e671f621cd,ae257ad0-b577-4c02-8260-4ff4443e8d90,loan given,2015-04-27 10:16:00,9751.0,short term,0.0,debt consolidation,2.0,rent,70207.0,10+ years,16.0,5.0,1.0,732.0,1374.89,22.0,7.0,0.0,3966.0,5554,0.0,
e8466e62-d703-40a8-ad80-2737d367c3be,60661666-8b6d-474a-8b8c-a18ef5f95176,loan given,2015-09-07 13:40:00,1476.0,short term,0.0,other,2.0,,,,,,,,,,,,,,,
a66defb4-155b-4870-a675-084383004241,c44e5470-ad7e-45d5-8e08-f6ef12414a32,loan given,2015-11-16 13:33:00,12119.0,short term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,,
529e77f7-5fbb-4d47-a3cb-8d8facbefa38,1fac9afd-6937-4751-a425-ac3f4d0a6b05,loan given,2015-06-10 13:23:00,34717.0,long term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,,
13614867-c2dd-4766-b0de-d43b163c9e08,7d31d4b6-d54d-497d-9b39-93dffc583ef3,loan given,2015-08-31 10:07:00,35742.0,long term,0.0,home improvements,3.0,,,,,,,,,,,,,,,
ccd4ade4-20f1-4763-9861-f1d73223bdb0,c3757a53-7fe6-4283-a8a1-de413f21b50d,loan given,2015-11-03 13:58:00,6420.0,short term,0.0,medical bills,1.0,,,,,,,,,,,,,,,
4c0ff1f2-2b2a-4d1b-be56-59161e14adfb,336912ca-5f82-4124-b107-27d4f026ba14,loan refused,2015-08-18 10:08:00,22073.0,long term,0.0,debt consolidation,1.0,rent,63208.0,4 years,,4.0,3.0,660.0,330.27,13.0,5.0,0.0,7100.0,9931,0.0,
826e9110-1650-438c-9c66-79b9fd6e9625,1e9b66cf-0fd2-4dfe-aaac-935c06782ef0,loan given,2015-06-11 13:15:00,5832.0,short term,0.0,debt consolidation,3.0,home mortgage,29667.0,7 years,6.0,1.0,0.0,737.0,645.26,33.0,11.0,0.0,13939.0,18462,0.0,
32265f50-3eaa-4e70-befa-937d8334a62b,1d85da2f-9bc3-4a9b-870b-ce5a88a200e7,loan given,2015-07-07 13:52:00,5078.0,short term,0.0,home improvements,3.0,home mortgage,,4 years,,4.0,0.0,,150.36,12.0,8.0,0.0,5497.0,8229,0.0,
0c50b4e1-19d5-44f8-939c-ed52702af498,5509431b-3974-4ff2-9a19-19a25f040216,loan given,2015-08-11 14:00:00,14760.0,short term,0.0,debt consolidation,3.0,,,,,,,,,,,,,,,
a29109b5-2865-4789-a0aa-e681f5f5012e,df89aaed-0e97-4825-815a-bffbd0c17025,loan refused,2015-07-02 14:10:00,9377.0,short term,0.0,debt consolidation,1.0,rent,,3 years,21.0,1.0,0.0,,980.05,22.0,7.0,0.0,3516.0,8494,0.0,
f29d85af-abf4-4e28-a240-4821062ecb50,5c7a3511-fe99-4df8-bd5b-16079b4428ee,loan given,2015-09-05 14:33:00,2357.0,short term,0.0,debt consolidation,0.0,home mortgage,44199.0,10+ years,60.0,2.0,0.0,736.0,354.7,26.0,10.0,1.0,2541.0,15782,1.0,
c3c8122c-3852-4f6a-aac6-9aec88bf06b6,2d132987-8e73-4918-876f-f6f6f1e56624,loan given,2015-05-19 13:50:00,8200.0,short term,0.0,home improvements,2.0,home mortgage,76875.0,8 years,,1.0,3.0,731.0,1563.13,19.0,23.0,0.0,47369.0,53224,0.0,
4eeb38c0-12a8-4890-b373-27f7d6fdf4b0,9839719c-e2d4-4955-9ddd-78a8c2730eaa,loan given,2015-04-10 11:33:00,24218.0,short term,0.0,debt consolidation,3.0,rent,78205.0,1 year,,5.0,1.0,743.0,840.71,9.0,14.0,0.0,14631.0,24425,0.0,
b37b2a63-f132-4770-8e8f-0933d6aaa5a6,c0af1fb1-7c34-46ad-bc06-b742f44c7f2e,loan given,2015-12-08 14:10:00,7955.0,short term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,,
2fe13b94-ee13-4d64-af28-8cccd5381a04,d81e6848-4472-4722-9c94-47780ebcd267,loan refused,2015-01-23 12:46:00,1206.0,short term,0.0,other,1.0,home mortgage,38488.0,6 years,,2.0,3.0,749.0,576.67,19.0,13.0,0.0,1388.0,24779,0.0,
7b2c0742-bdb5-4a7d-ae31-ff4cb321cfb5,0e2a24d3-2cb5-4a11-8a49-81fc770a2d63,loan refused,2015-10-23 12:39:00,5972.0,short term,0.0,debt consolidation,0.0,rent,49770.0,1 year,,1.0,0.0,739.0,1235.96,18.0,9.0,0.0,8298.0,14136,0.0,
b6d7db1d-e34f-45ca-9eb2-49982b06f6ff,b1cda250-e337-4e42-a10a-5b28716c789d,loan given,2015-11-11 10:48:00,10223.0,short term,0.0,debt consolidation,4.0,home mortgage,,3 years,,5.0,0.0,,1680.19,22.0,14.0,0.0,19376.0,22296,0.0,
dbd828e5-78e2-4a79-8737-fde6998e321f,a651e3d5-bdca-484d-81ca-1ee9cf89ae26,loan given,2015-12-18 12:46:00,23628.0,long term,0.0,debt consolidation,3.0,,,,,,,,,,,,,,,
6a3a6d20-19b9-4962-8752-00fcc54c9c95,c943663f-96e5-47b0-8e5a-b10a1cd35edf,loan given,2015-09-12 13:47:00,99999999.0,short term,0.0,debt consolidation,3.0,home mortgage,35330.0,,,0.0,2.0,737.0,365.08,21.0,12.0,0.0,7962.0,11973,0.0,
59e45aa2-060f-4d22-97fd-d4864fdaebbd,d3720b85-71f5-47f7-8897-b9e489e70087,loan given,2015-11-27 12:59:00,13090.0,short term,0.0,debt consolidation,3.0,rent,52359.0,7 years,36.0,2.0,2.0,745.0,1212.98,22.0,8.0,0.0,23534.0,32328,0.0,
03b5e05b-5617-4aab-8a7f-4a8cd6228e03,af67b37c-e357-4e1d-a3b0-410e57f27f83,loan refused,2015-10-04 12:41:00,20595.0,long term,0.0,debt consolidation,4.0,rent,,2 years,35.0,4.0,1.0,,1505.7,12.0,21.0,0.0,15929.0,32049,0.0,
cb34067e-2c9d-4c02-b3ca-5ab576a766ef,0f1d1873-29b7-46a9-98ba-6c29eadea48d,loan given,2015-05-14 14:30:00,8469.0,short term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,,
e7091439-3f73-4987-a35d-3b2ff29e9d7a,4fb62218-5bea-40f7-bcf1-34ecd552e541,loan given,2015-11-24 14:45:00,11728.0,short term,0.0,debt consolidation,1.0,rent,78184.0,10+ years,59.0,0.0,1.0,736.0,671.08,12.0,7.0,0.0,15841.0,20626,0.0,
d046570f-5903-4f17-90dd-bda8de3c40bc,fa500f03-c3ed-401f-a203-f039120b766a,loan given,2015-03-23 14:42:00,22701.0,short term,0.0,debt consolidation,3.0,rent,71459.0,10+ years,,5.0,0.0,747.0,1619.74,12.0,16.0,0.0,22469.0,32849,0.0,
d90cea21-f811-4502-91ad-8ec70663e0c1,61c3da8b-0de0-4409-98ae-15ed4fa7a247,loan refused,2015-07-20 11:29:00,9724.0,short term,0.0,debt consolidation,3.0,home mortgage,,,,3.0,2.0,,1654.4,39.0,16.0,0.0,48524.0,66563,0.0,
b8068909-8e59-4225-ac54-2d55a74efee6,c4663cb7-dd7a-408b-8444-3067dc7e69ea,loan given,2015-09-17 14:22:00,24562.0,long term,0.0,debt consolidation,3.0,,,,,,,,,,,,,,,
d794d216-43b6-4290-8b4a-971561fc5bf9,78fe25bf-4a07-416a-a60b-b95b9c674230,loan given,2015-01-11 13:07:00,9882.0,short term,0.0,debt consolidation,3.0,rent,102773.0,6 years,4.0,3.0,2.0,746.0,1558.72,14.0,13.0,0.0,6799.0,27195,0.0,
47782dd7-59ab-4e4f-a689-d588131c9b74,7c46e6c7-de5e-4eac-9cf6-4f117e25ac08,loan given,2015-03-12 11:29:00,99999999.0,short term,0.0,home improvements,3.0,home mortgage,73193.0,10+ years,,2.0,2.0,738.0,896.61,20.0,15.0,0.0,12494.0,39291,0.0,
5fd9517e-57df-4b7e-85f0-86006984f0d7,3d71a73a-53ea-435f-92fe-7184beb636bf,loan given,2015-11-06 11:00:00,99999999.0,short term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,,
46369464-2a78-4cdd-a657-3e161c883dde,445ed94c-eed3-48ec-83b1-af3b328c090c,loan given,2015-09-08 10:39:00,9801.0,long term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,,
bc55cc76-4bd9-4cba-91d6-d94ada7c15d3,ceec4a55-11b1-43e6-913c-111466ca6953,loan refused,2015-12-06 11:59:00,10221.0,short term,0.0,debt consolidation,0.0,rent,35774.0,3 years,,4.0,3.0,710.0,286.19,9.0,4.0,0.0,9792.0,13179,0.0,
fb954213-7e88-41ae-abf2-badef8973232,df69454a-f2c7-4fe7-8e8b-19f93b6f59c6,loan refused,2015-06-22 14:35:00,30243.0,short term,0.0,debt consolidation,3.0,home mortgage,105851.0,7 years,5.0,1.0,3.0,696.0,821.23,29.0,19.0,0.0,49898.0,82887,0.0,
464f8214-fe47-46dd-8b0f-856202a32436,a18890ee-fa27-4cef-a65b-ca13ad84c963,loan given,2015-08-08 12:38:00,34962.0,short term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,,
120f5f8a-18e7-47a3-beaa-0526d104051a,5617f182-26bb-4321-a004-2a54efa514c8,loan refused,2015-10-13 11:05:00,10096.0,long term,0.0,debt consolidation,3.0,rent,38365.0,5 years,,1.0,0.0,708.0,332.49,11.0,12.0,0.0,11908.0,17461,0.0,
bd874161-784b-4665-9119-3d36d215af72,659b00ba-f4bc-4148-ae98-a598b091a8ce,loan given,2015-06-06 10:32:00,18801.0,short term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,,
3274b894-1c1f-4880-bd58-08355cc8978e,f22e8977-0697-446c-8dc6-35b1a668c4c3,loan given,2015-02-07 12:45:00,28977.0,short term,0.0,debt consolidation,2.0,home mortgage,64558.0,3 years,77.0,2.0,3.0,747.0,312.03,18.0,16.0,0.0,12369.0,54014,0.0,
04575d76-b763-41b8-b7f8-dce92601f2af,a583877a-c142-4a7c-8ad3-bb7c4737ddae,loan given,2015-06-29 12:00:00,8076.0,short term,0.0,debt consolidation,0.0,rent,25238.0,4 years,,5.0,2.0,697.0,154.37,13.0,6.0,0.0,6770.0,6965,0.0,
79915d22-22a3-4a77-9b58-437b0d374066,03a94882-8513-4bcc-9560-71914d6e61aa,loan given,2015-09-20 14:09:00,14786.0,long term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,,
d04dfe7d-9cf7-4e46-a87f-bbddf97b4deb,2982635b-d8c6-4eb0-b897-e5c6773ad129,loan given,2015-08-29 11:10:00,99999999.0,short term,0.0,debt consolidation,0.0,rent,63825.0,10+ years,,0.0,0.0,741.0,880.25,16.0,4.0,0.0,25750.0,27162,0.0,
c4feebb5-7f3a-4e4a-8ffc-21da32e90991,d7117270-ef79-46bd-a29c-4efeea59a0ee,loan refused,2015-05-13 13:02:00,5512.0,short term,0.0,debt consolidation,0.0,rent,91993.0,8 years,22.0,3.0,1.0,724.0,374.88,11.0,6.0,0.0,1519.0,2305,0.0,
c408cf59-4a8a-4b46-a1e6-328d41cd280c,8b940a29-e649-4264-a3a7-4323c2213dab,loan refused,2015-11-21 14:31:00,9808.0,short term,0.0,other,0.0,home mortgage,,5 years,57.0,0.0,0.0,,997.15,18.0,7.0,0.0,34964.0,43924,0.0,
cc944fe2-749e-4c94-944c-6aa6ae0192df,d2c7aa60-2835-4a00-98e1-c9e5d45e83b9,loan given,2015-04-13 11:37:00,4436.0,short term,0.0,debt consolidation,2.0,home mortgage,,4 years,29.0,2.0,2.0,,87.0,16.0,5.0,0.0,2836.0,5243,0.0,
b5cd8d9b-f68b-4420-8b4b-64630ae643b0,bafc88cc-122c-4598-9aca-970aa1cc1256,loan given,2015-07-29 10:30:00,3902.0,short term,0.0,debt consolidation,2.0,home mortgage,,10+ years,,2.0,2.0,,220.59,14.0,5.0,0.0,3117.0,5859,0.0,
b5c98c4f-fb25-4f02-bccc-28765ba9dcac,8060ef9d-630d-4524-bb5b-9653a724e289,loan given,2015-09-07 11:36:00,10037.0,short term,0.0,debt consolidation,1.0,rent,33122.0,9 years,38.0,3.0,3.0,712.0,353.58,15.0,6.0,0.0,11580.0,11841,0.0,
d8237868-af7c-4551-bfc2-bca2a3c8fb73,e1a3e3ef-a187-4a9b-b95a-29c365aa964d,loan given,2015-02-16 12:03:00,14657.0,short term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,,
6f9f3e9d-e7c7-466f-9c55-aa9b83fce7e6,b7dc2bee-abe5-4826-94aa-049615ae7a19,loan given,2015-11-25 12:25:00,27675.0,short term,0.0,debt consolidation,4.0,home mortgage,158144.0,10+ years,,4.0,3.0,746.0,935.69,18.0,12.0,0.0,17127.0,45430,0.0,
dbd2054a-6d27-4227-a491-08a8b2d843d3,39787932-523d-4a16-9abd-70d6697e99fc,loan given,2015-07-20 13:26:00,19874.0,short term,0.0,home improvements,2.0,,,,,,,,,,,,,,,
ac6d10b3-bdb0-4bfa-8483-d0d69a9d9dbf,3bb04162-1da2-4063-a958-1c1f03ea98f0,loan given,2015-03-24 11:48:00,99999999.0,short term,0.0,debt consolidation,3.0,own home,127988.0,7 years,34.0,5.0,3.0,744.0,812.72,24.0,13.0,0.0,1891.0,41112,0.0,
3792d4ea-b060-4e2f-a326-7187b3241595,294e4133-3d3e-4e20-99ef-8bc59eb93d76,loan given,2015-03-16 10:24:00,9789.0,short term,0.0,debt consolidation,4.0,home mortgage,181097.0,10+ years,5.0,5.0,2.0,743.0,3335.19,22.0,25.0,0.0,13289.0,164057,0.0,
876ef225-1593-4549-9f71-900e2687b84e,2ba8fd9a-0074-4d05-b32e-09583dae7f69,loan given,2015-08-02 12:23:00,99999999.0,short term,0.0,debt consolidation,2.0,rent,32733.0,,,3.0,2.0,728.0,848.32,20.0,13.0,0.0,14841.0,16363,0.0,
f23a63c6-9df2-4bc3-bc5a-b86565ed6f19,ecb804af-7566-4a53-be7b-4e3fdb84a41d,loan given,2015-10-01 12:29:00,99999999.0,short term,0.0,debt consolidation,3.0,rent,236162.0,< 1 year,10.0,4.0,3.0,741.0,1572.44,16.0,13.0,0.0,41769.0,59500,0.0,
e9925673-db3c-4d4a-98e6-933293420ffe,342db178-fae3-453c-8fc0-39500760fd9d,loan given,2015-07-26 13:12:00,99999999.0,long term,0.0,debt consolidation,4.0,home mortgage,78000.0,9 years,68.0,2.0,2.0,734.0,793,34.0,11.0,1.0,16015.0,27190,1.0,
306563f2-c1cd-4773-93b6-71892fb23546,b3fcaaa5-755f-4bf6-9e31-aa42d738115c,loan given,2015-11-28 10:41:00,7857.0,short term,0.0,debt consolidation,2.0,rent,58926.0,< 1 year,,4.0,1.0,750.0,766.04,16.0,13.0,0.0,5736.0,8057,0.0,
161eb2a1-3889-4e3d-a755-3abcfefdcedb,7fdd6791-eba4-40ec-a938-8b6ae78c8f97,loan given,2015-06-08 10:01:00,14294.0,long term,0.0,buy house,0.0,,,,,,,,,,,,,,,
